Season,GameID,Date,Game,Player,PlayerID,Gm#,Team,Is_Home,Opp,PTS,REB,AST,STL,BLK,TOV,MP,OffREB,DefREB,FG,FGA,3P,3PA,FT,FTA,PF,BLK_STL,REB_AST,PTS_AST,PTS_REB,PTS_REB_AST,FANTASY
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Jae Crowder,crowdja01,36,MIL,1,PHI,9,2,0,0,0,0,18.56666667,1,1,3,8,3,6,0,0,1,0,2,9,11,11,11.4
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Payton Pritchard,pritcpa01,66,BOS,1,PHO,3,3,1,1,0,3,19.11666667,1,2,1,3,1,1,0,0,1,1,4,4,6,7,8.1
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Nicolas Batum,batumni01,45,PHI,0,MIL,5,2,3,0,0,0,20.51666667,1,1,2,5,1,4,0,0,0,0,5,8,7,10,11.9
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Maxi Kleber,klebima01,30,DAL,0,OKC,3,2,1,1,1,0,20.61666667,0,2,1,2,0,1,1,2,0,2,3,4,5,6,12.9
2023-24,202403140POR,3/14/2024,POR vs NYK,Matisse Thybulle,thybuma01,63,POR,1,NYK,5,2,3,2,0,2,20.68333333,0,2,2,6,1,4,0,0,1,2,5,8,7,10,15.9
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Buddy Hield,hieldbu01,69,PHI,0,MIL,9,0,2,0,1,1,20.76666667,0,0,3,6,3,4,0,0,3,1,2,11,9,11,14
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Gordon Hayward,haywago01,37,OKC,1,DAL,6,1,1,1,0,0,21.18333333,1,0,1,3,0,1,4,4,2,1,2,7,7,8,11.7
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Dante Exum,exumda01,41,DAL,0,OKC,7,0,2,0,0,4,21.6,0,0,2,8,1,2,2,2,3,0,2,9,7,9,6
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Bobby Portis,portibo01,67,MIL,1,PHI,8,3,1,1,0,4,21.6,0,3,4,6,0,1,0,0,0,1,4,9,11,12,12.1
2023-24,202403140POR,3/14/2024,POR vs NYK,Miles McBride,mcbrimi01,53,NYK,0,POR,6,3,0,1,0,2,21.91666667,2,1,3,6,0,1,0,0,3,1,3,6,9,9,10.6
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Amir Coffey,coffeam01,53,LAC,0,CHI,9,3,1,1,0,0,21.98333333,0,3,3,8,3,6,0,0,1,1,4,10,12,13,17.1
2023-24,202403140POR,3/14/2024,POR vs NYK,Ashton Hagans,haganas01,13,POR,1,NYK,8,5,3,0,0,2,22.03333333,1,4,3,5,2,3,0,0,2,0,8,11,13,16,16.5
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Josh Giddey,giddejo01,65,OKC,1,DAL,18,3,5,1,1,3,22.2,1,2,8,14,2,7,0,0,4,2,8,23,21,26,32.1
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Sam Hauser,hausesa01,65,BOS,1,PHO,8,4,2,1,0,0,22.6,0,4,3,7,2,5,0,0,0,1,6,10,12,14,18.8
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Mo Bamba,bambamo01,44,PHI,0,MIL,5,5,3,1,0,1,23.11666667,1,4,2,3,1,2,0,0,4,1,8,8,10,13,17.5
2023-24,202403140POR,3/14/2024,POR vs NYK,Isaiah Hartenstein,harteis01,60,NYK,0,POR,9,9,2,0,0,0,23.93333333,1,8,4,6,0,0,1,1,2,0,11,11,18,20,22.8
2023-24,202403140POR,3/14/2024,POR vs NYK,Precious Achiuwa,achiupr01,59,NYK,0,POR,4,7,2,2,0,0,24.06666667,3,4,2,3,0,0,0,0,1,2,9,6,11,13,21.4
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Paul Reed,reedpa01,66,PHI,0,MIL,3,7,2,2,2,2,24.26666667,2,5,1,4,1,2,0,0,3,4,9,5,10,12,24.4
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Patrick Beverley,beverpa01,62,MIL,1,PHI,6,2,2,1,1,1,25.63333333,0,2,2,5,2,3,0,0,3,2,4,8,8,10,16.4
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Jabari Smith Jr.,smithja05,61,HOU,1,WAS,16,5,1,0,0,1,25.83333333,0,5,6,10,2,4,2,2,4,0,6,17,21,22,22.5
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Daniel Gafford,gaffoda01,60,DAL,0,OKC,19,15,1,0,1,2,25.86666667,6,9,8,11,0,0,3,3,3,1,16,20,34,35,39.5
2023-24,202403140POR,3/14/2024,POR vs NYK,Scoot Henderson,hendesc01,47,POR,1,NYK,12,7,6,1,0,2,25.96666667,0,7,4,13,1,4,3,4,5,1,13,18,19,25,30.4
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Jock Landale,landajo01,40,HOU,1,WAS,13,5,1,0,0,2,26.73333333,1,4,4,5,0,0,5,6,2,0,6,14,18,19,18.5
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Corey Kispert,kispeco01,64,WAS,0,HOU,11,2,2,1,0,0,26.93333333,0,2,4,9,3,7,0,2,4,1,4,13,13,15,19.4
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Kyle Lowry,lowryky01,47,PHI,0,MIL,12,2,0,0,0,2,26.98333333,0,2,4,7,1,3,3,3,2,0,2,12,14,14,12.4
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Torrey Craig,craigto01,38,CHI,1,LAC,12,6,1,0,0,0,27.01666667,0,6,4,8,4,7,0,2,1,0,7,13,18,19,20.7
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Royce O'Neale,onealro01,63,PHO,0,BOS,0,5,4,0,0,1,27.03333333,1,4,0,7,0,5,0,0,1,0,9,4,5,9,11
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Amen Thompson,thompam01,47,HOU,1,WAS,20,11,4,3,0,1,27.61666667,5,6,9,12,0,0,2,2,3,3,15,24,31,35,47.2
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Tobias Harris,harrito02,60,PHI,0,MIL,15,4,3,1,1,0,27.71666667,0,4,5,11,2,4,3,4,1,2,7,18,19,22,30.3
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Norman Powell,powelno01,64,LAC,0,CHI,18,2,2,1,0,2,27.96666667,0,2,6,10,3,6,3,4,3,1,4,20,20,22,24.4
2023-24,202403140MIL,3/14/2024,MIL vs PHI,A.J. Green,greenaj01,44,MIL,1,PHI,14,5,0,1,0,0,28.11666667,0,5,4,8,3,7,3,3,1,1,5,14,19,19,23
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Luguentz Dort,dortlu01,64,OKC,1,DAL,12,1,3,1,0,1,28.31666667,1,0,4,9,3,6,1,1,6,1,4,15,13,16,19.7
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Pat Connaughton,connapa01,61,MIL,1,PHI,9,3,4,0,0,0,29.25,0,3,3,5,1,2,2,2,0,0,7,13,12,16,18.6
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Terance Mann,mannte01,59,LAC,0,CHI,12,4,2,1,0,0,30.53333333,0,4,4,13,2,7,2,2,2,1,6,14,16,18,22.8
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Jusuf Nurkic,nurkiju01,62,PHO,0,BOS,8,20,6,1,1,2,30.78333333,7,13,4,9,0,0,0,2,1,2,26,14,28,34,45
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Tim Hardaway Jr.,hardati02,64,DAL,0,OKC,23,9,3,1,0,2,30.83333333,1,8,8,13,5,9,2,2,2,1,12,26,32,35,39.3
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Kyle Kuzma,kuzmaky01,64,WAS,0,HOU,23,3,3,2,0,5,30.83333333,0,3,8,10,0,1,7,7,2,2,6,26,26,29,32.1
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Tyus Jones,jonesty01,66,WAS,0,HOU,13,1,8,0,0,2,30.95,0,1,5,11,3,6,0,0,0,0,9,21,14,22,24.2
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Dillon Brooks,brookdi01,57,HOU,1,WAS,13,6,4,0,0,2,31.03333333,1,5,5,8,1,3,2,2,3,0,10,17,19,23,24.2
2023-24,202403140POR,3/14/2024,POR vs NYK,Kris Murray,murrakr01,46,POR,1,NYK,10,4,1,0,1,0,31.23333333,1,3,3,8,2,6,2,2,1,1,5,11,14,15,19.3
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Ivica Zubac,zubaciv01,53,LAC,0,CHI,6,8,2,0,0,2,31.5,2,6,2,3,0,0,2,2,1,0,10,8,14,16,16.6
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Jordan Poole,poolejo01,64,WAS,0,HOU,25,1,2,2,0,2,31.55,0,1,10,19,5,12,0,0,4,2,3,27,26,28,33.2
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Bones Hyland,hylanbo01,27,LAC,0,CHI,17,5,11,4,0,1,31.61666667,0,5,6,9,4,7,1,2,2,4,16,28,22,33,50.5
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Derrick Jones Jr.,jonesde02,62,DAL,0,OKC,10,1,0,1,0,1,31.85,1,0,4,6,2,2,0,0,4,1,1,10,11,11,13.2
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Chet Holmgren,holmgch01,66,OKC,1,DAL,11,8,1,1,1,0,32.11666667,1,7,4,6,2,3,1,1,1,2,9,12,19,20,28.1
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Al Horford,horfoal01,55,BOS,1,PHO,24,3,3,3,1,1,32.8,2,1,8,14,6,10,2,2,1,4,6,27,27,30,43.1
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Jrue Holiday,holidjr01,60,BOS,1,PHO,9,0,10,2,2,0,33.08333333,0,0,3,5,3,5,0,0,1,4,10,19,9,19,36
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Jayson Tatum,tatumja01,63,BOS,1,PHO,26,5,5,0,0,3,33.08333333,1,4,10,18,4,8,2,3,3,0,10,31,31,36,36.5
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Jaylen Brown,brownja02,60,BOS,1,PHO,37,5,3,2,0,1,33.43333333,0,5,14,23,5,9,4,6,2,2,8,40,42,45,52.5
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Derrick White,whitede01,62,BOS,1,PHO,13,8,5,2,1,0,33.43333333,1,7,5,13,3,9,0,0,1,3,13,18,21,26,39.1
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Kelly Oubre Jr.,oubreke01,53,PHI,0,MIL,9,4,0,0,0,0,33.46666667,1,3,4,13,0,4,1,2,1,0,4,9,13,13,13.8
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Kawhi Leonard,leonaka01,59,LAC,0,CHI,27,5,3,1,1,3,33.88333333,2,3,12,17,2,5,1,2,0,2,8,30,32,35,40.5
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Bilal Coulibaly,coulibi01,62,WAS,0,HOU,10,3,4,2,0,0,33.91666667,2,1,3,9,0,3,4,4,1,2,7,14,13,17,25.6
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Kevin Durant,duranke01,59,PHO,0,BOS,20,3,1,0,1,3,34.15,0,3,9,19,1,3,1,2,1,1,4,21,23,24,25.1
2023-24,202403140POR,3/14/2024,POR vs NYK,Toumani Camara,camarto01,63,POR,1,NYK,7,3,4,3,0,2,34.18333333,1,2,3,6,1,3,0,0,4,3,7,11,10,14,23.6
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Ayo Dosunmu,dosunay01,65,CHI,1,LAC,7,4,4,0,0,3,34.85,2,2,2,11,1,5,2,2,2,0,8,11,11,15,14.8
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Jalen Williams,willija06,59,OKC,1,DAL,27,4,5,1,3,3,35.23333333,0,4,11,21,3,5,2,2,3,4,9,32,31,36,48.3
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Paul George,georgpa01,59,LAC,0,CHI,28,5,7,1,1,1,35.36666667,0,5,11,12,6,7,0,0,4,2,12,35,33,40,49.5
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Nikola Vucevic,vucevni01,62,CHI,1,LAC,19,6,5,0,0,1,35.36666667,3,3,8,14,2,4,1,1,2,0,11,24,25,30,32.7
2023-24,202403140OKC,3/14/2024,OKC vs DAL,P.J. Washington,washipj01,59,DAL,0,OKC,6,5,1,0,0,2,35.5,0,5,1,11,0,7,4,8,4,0,6,7,11,12,11.5
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Bradley Beal,bealbr01,37,PHO,0,BOS,22,3,7,1,1,3,35.56666667,1,2,9,17,2,4,2,2,2,2,10,29,25,32,39.1
2023-24,202403140CHI,3/14/2024,CHI vs LAC,DeMar DeRozan,derozde01,65,CHI,1,LAC,21,5,4,0,0,5,35.7,1,4,6,16,2,5,7,8,2,0,9,25,26,30,28
2023-24,202403140POR,3/14/2024,POR vs NYK,OG Anunoby,anunoog01,43,NYK,0,POR,12,9,2,2,0,2,35.71666667,2,7,5,11,1,4,1,2,4,2,11,14,21,23,29.8
2023-24,202403140CHI,3/14/2024,CHI vs LAC,Alex Caruso,carusal01,58,CHI,1,LAC,17,3,6,3,0,3,35.8,0,3,5,13,5,8,2,2,2,3,9,23,20,26,35.6
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Grayson Allen,allengr01,60,PHO,0,BOS,20,3,0,1,0,2,35.88333333,1,2,8,9,4,5,0,0,3,1,3,20,23,23,24.6
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Deni Avdija,avdijde01,63,WAS,0,HOU,24,9,5,3,0,2,36.03333333,2,7,10,13,0,1,4,5,0,3,14,29,33,38,49.3
2023-24,202403140POR,3/14/2024,POR vs NYK,Donte DiVincenzo,divindo01,65,NYK,0,POR,12,5,3,2,0,1,36.55,0,5,4,12,2,8,2,2,3,2,8,15,17,20,27.5
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Brook Lopez,lopezbr01,64,MIL,1,PHI,19,7,5,1,2,2,36.78333333,0,7,7,12,5,10,0,0,3,3,12,24,26,31,41.9
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Jalen Green,greenja05,66,HOU,1,WAS,37,8,2,0,0,2,36.8,0,8,15,23,5,9,2,2,2,0,10,39,45,47,47.6
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Giannis Antetokounmpo,antetgi01,64,MIL,1,PHI,32,11,7,1,0,7,36.93333333,4,7,9,12,0,0,14,18,4,1,18,39,43,50,51.7
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Tyrese Maxey,maxeyty01,57,PHI,0,MIL,30,4,4,0,0,2,37.01666667,0,4,12,23,5,9,1,3,0,0,8,34,34,38,38.8
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Shai Gilgeous-Alexander,gilgesh01,65,OKC,1,DAL,31,9,5,2,0,1,37.13333333,1,8,9,16,1,4,12,15,2,2,14,36,40,45,54.3
2023-24,202403140HOU,3/14/2024,HOU vs WAS,Fred VanVleet,vanvlfr01,59,HOU,1,WAS,27,3,9,2,0,5,37.21666667,0,3,9,14,3,6,6,7,1,2,12,36,30,39,45.1
2023-24,202403140BOS,3/14/2024,BOS vs PHO,Devin Booker,bookede01,52,PHO,0,BOS,23,2,7,0,0,0,37.83333333,0,2,9,20,1,6,4,4,3,0,9,30,25,32,35.9
2023-24,202403140POR,3/14/2024,POR vs NYK,Jalen Brunson,brunsja01,61,NYK,0,POR,45,1,4,1,1,5,37.93333333,1,0,14,30,2,10,15,17,0,2,5,49,46,50,53.2
2023-24,202403140MIL,3/14/2024,MIL vs PHI,Damian Lillard,lillada01,62,MIL,1,PHI,17,3,9,1,1,0,38.16666667,1,2,7,16,2,7,1,1,1,2,12,26,20,29,40.1
2023-24,202403140OKC,3/14/2024,OKC vs DAL,Kyrie Irving,irvinky01,45,DAL,0,OKC,36,4,12,2,0,4,38.26666667,1,3,12,18,4,7,8,8,1,2,16,48,40,52,60.8
2023-24,202403140POR,3/14/2024,POR vs NYK,Deandre Ayton,aytonde01,44,POR,1,NYK,31,14,0,0,1,3,40,6,8,12,21,1,1,6,6,1,1,14,31,45,45,47.8
2023-24,202403140POR,3/14/2024,POR vs NYK,Josh Hart,hartjo01,65,NYK,0,POR,7,15,2,3,0,0,41.7,5,10,3,8,0,2,1,1,4,3,17,9,22,24,37
2023-24,202403140POR,3/14/2024,POR vs NYK,Dalano Banton,bantoda01,39,POR,1,NYK,16,2,2,4,0,5,41.75,0,2,6,20,2,9,2,2,2,4,4,18,18,20,28.4
2023-24,202403130ORL,3/13/2024,ORL vs BRK,Moritz Wagner,wagnemo01,64,ORL,1,BRK,2,0,1,0,0,2,11.13333333,0,0,1,3,0,1,0,0,1,0,1,3,2,3,1.5
2023-24,202403130IND,3/13/2024,IND vs CHI,Julian Phillips,phillju01,40,CHI,0,IND,0,1,0,0,1,1,11.18333333,0,1,0,2,0,1,0,0,2,1,1,0,1,1,3.2
2023-24,202403130POR,3/13/2024,POR vs ATL,Trent Forrest,forretr01,27,ATL,0,POR,6,0,4,0,0,1,11.35,0,0,2,4,0,0,2,2,0,0,4,10,6,10,11
2023-24,202403130MIA,3/13/2024,MIA vs DEN,Justin Holiday,holidju01,42,DEN,0,MIA,2,3,2,0,1,0,12.91666667,0,3,1,5,0,3,0,0,2,1,5,4,5,7,11.6
2023-24,202403130IND,3/13/2024,IND vs CHI,Onuralp Bitim,bitimon01,10,CHI,0,IND,2,1,1,0,0,1,12.96666667,0,1,1,1,0,0,0,0,0,0,2,3,3,4,3.7
2023-24,202403130SAC,3/13/2024,SAC vs LAL,Taurean Prince,princta02,65,LAL,0,SAC,7,1,0,2,0,0,13.28333333,0,1,2,2,1,1,2,2,1,2,1,7,8,8,14.2
2023-24,202403130MIA,3/13/2024,MIA vs DEN,Thomas Bryant,bryanth01,28,MIA,1,DEN,9,6,0,0,0,0,13.65,2,4,3,4,0,0,3,4,1,0,6,9,15,15,16.2
2023-24,202403130MIA,3/13/2024,MIA vs DEN,Patty Mills,millspa02,22,MIA,1,DEN,2,3,3,1,0,1,13.86666667,0,3,1,6,0,3,0,0,0,1,6,5,5,8,12.1
2023-24,202403130ORL,3/13/2024,ORL vs BRK,Day'Ron Sharpe,sharpda01,49,BRK,0,ORL,5,2,0,0,0,1,13.93333333,0,2,1,2,0,0,3,4,2,0,2,5,7,7,6.4
2023-24,202403130POR,3/13/2024,POR vs ATL,Wesley Matthews,matthwe02,25,ATL,0,POR,3,0,0,0,1,0,14.16666667,0,0,1,7,1,4,0,0,0,1,0,3,3,3,6
2023-24,202403130DAL,3/13/2024,DAL vs GSW,Tim Hardaway Jr.,hardati02,63,DAL,1,GSW,5,0,2,0,0,1,14.33333333,0,0,2,7,1,5,0,0,0,0,2,7,5,7,7
2023-24,202403130ORL,3/13/2024,ORL vs BRK,Jalen Wilson,wilsoja03,28,BRK,0,ORL,3,2,2,0,0,0,14.48333333,1,1,1,4,0,2,1,2,1,0,4,5,5,7,8.4
2023-24,202403130DET,3/13/2024,DET vs TOR,Stanley Umude,umudest01,20,DET,1,TOR,5,7,0,3,0,0,14.51666667,0,7,1,4,1,2,2,2,1,3,7,5,12,12,22.4
2023-24,202403130POR,3/13/2024,POR vs ATL,Justin Minaya,minayju01,22,POR,1,ATL,2,0,1,1,0,1,14.81666667,0,0,1,3,0,1,0,0,1,1,1,3,2,3,5.5
2023-24,202403130NOP,3/13/2024,NOP vs CLE,Jonas Valanciunas,valanjo01,65,NOP,1,CLE,5,7,2,0,0,1,14.85,2,5,2,7,1,2,0,0,1,0,9,7,12,14,15.4
2023-24,202403130DET,3/13/2024,DET vs TOR,Quentin Grimes,grimequ01,51,DET,1,TOR,5,0,3,0,0,1,15.11666667,0,0,1,6,0,3,3,4,3,0,3,8,5,8,8.5
2023-24,202403130DAL,3/13/2024,DAL vs GSW,Gary Payton II,paytoga02,30,GSW,0,DAL,0,4,2,1,0,0,15.51666667,3,1,0,3,0,2,0,0,2,1,6,2,4,6,10.8
2023-24,202403130MIA,3/13/2024,MIA vs DEN,Nikola Jovic,jovicni01,31,MIA,1,DEN,3,1,1,1,0,1,15.58333333,0,1,1,3,1,2,0,0,1,1,2,4,4,5,7.7
2023-24,202403130SAC,3/13/2024,SAC vs LAL,Davion Mitchell,mitchda01,55,SAC,1,LAL,6,2,2,0,0,1,16.01666667,0,2,3,6,0,2,0,0,0,0,4,8,8,10,10.4
2023-24,202403130MEM,3/13/2024,MEM vs CHO,Wenyen Gabriel,gabriwe01,4,MEM,1,CHO,0,6,1,0,1,3,16.08333333,2,4,0,4,0,1,0,0,3,1,7,1,6,7,8.7
2023-24,202403130ORL,3/13/2024,ORL vs BRK,Cole Anthony,anthoco01,65,ORL,1,BRK,6,1,2,0,1,0,16.38333333,0,1,2,5,0,0,2,4,1,1,3,8,7,9,13.2
2023-24,202403130ORL,3/13/2024,ORL vs BRK,Joe Ingles,inglejo01,52,ORL,1,BRK,6,0,3,0,0,0,16.38333333,0,0,2,3,2,3,0,0,1,0,3,9,6,9,10.5
2023-24,202403130NOP,3/13/2024,NOP vs CLE,Larry Nance Jr.,nancela02,47,NOP,1,CLE,0,5,3,2,0,1,16.81666667,0,5,0,2,0,0,0,0,0,2,8,3,5,8,15.5
2023-24,202403130MEM,3/13/2024,MEM vs CHO,DeJon Jarreau,jarrede01,3,MEM,1,CHO,2,5,4,0,0,1,16.93333333,0,5,0,3,0,1,2,2,0,0,9,6,7,11,13
2023-24,202403130DAL,3/13/2024,DAL vs GSW,Kevon Looney,looneke01,62,GSW,0,DAL,4,2,0,0,0,0,17.38333333,1,1,2,2,0,0,0,1,3,0,2,4,6,6,6.4
2023-24,202403130POR,3/13/2024,POR vs ATL,Scoot Henderson,hendesc01,46,POR,1,ATL,2,1,3,1,0,3,17.48333333,0,1,1,8,0,4,0,0,5,1,4,5,3,6,7.7
2023-24,202403130IND,3/13/2024,IND vs CHI,Jalen Smith,smithja04,47,IND,1,CHI,15,6,0,0,0,0,17.51666667,2,4,5,7,2,4,3,4,5,0,6,15,21,21,22.2
2023-24,202403130IND,3/13/2024,IND vs CHI,Obi Toppin,toppiob01,68,IND,1,CHI,4,4,4,0,1,2,18.2,1,3,2,7,0,3,0,0,2,1,8,8,8,12,15.8
2023-24,202403130ORL,3/13/2024,ORL vs BRK,Dennis Smith Jr.,smithde03,50,BRK,0,ORL,10,3,2,2,0,0,18.38333333,2,1,4,7,2,5,0,0,0,2,5,12,13,15,22.6
2023-24,202403130ORL,3/13/2024,ORL vs BRK,Markelle Fultz,fultzma01,28,ORL,1,BRK,10,8,2,1,0,3,18.68333333,2,6,4,10,0,0,2,2,1,1,10,12,18,20,22.6
2023-24,202403130NOP,3/13/2024,NOP vs CLE,Jose Alvarado,alvarjo01,44,NOP,1,CLE,5,2,0,0,0,0,18.73333333,0,2,2,4,1,1,0,0,1,0,2,5,7,7,7.4
2023-24,202403130DAL,3/13/2024,DAL vs GSW,Derrick Jones Jr.,jonesde02,61,DAL,1,GSW,7,3,0,0,0,2,18.76666667,2,1,3,4,0,1,1,2,0,0,3,7,10,10,8.6
2023-24,202403130MIA,3/13/2024,MIA vs DEN,Reggie Jackson,jacksre01,66,DEN,0,MIA,9,1,2,0,0,2,18.86666667,0,1,4,9,1,1,0,0,1,0,3,11,10,12,11.2
2023-24,202403130DAL,3/13/2024,DAL vs GSW,Moses Moody,moodymo01,51,GSW,0,DAL,9,3,1,1,1,1,19.03333333,1,2,4,8,1,3,0,0,5,2,4,10,12,13,19.1
2023-24,202403130MEM,3/13/2024,MEM vs CHO,Jordan Goodwin,goodwjo01,48,MEM,1,CHO,12,3,1,2,1,2,19.1,0,3,5,11,2,5,0,0,4,3,4,13,15,16,24.1
2023-24,202403130POR,3/13/2024,POR vs ATL,Dalano Banton,bantoda01,38,POR,1,ATL,12,5,2,0,0,1,19.41666667,1,4,4,8,2,3,2,2,1,0,7,14,17,19,20
2023-24,202403130DET,3/13/2024,DET vs TOR,Jahmi'us Ramsey,ramseja01,2,TOR,0,DET,4,7,0,1,0,0,19.43333333,1,6,1,7,0,4,2,2,1,1,7,4,11,11,15.4
2023-24,202403130DET,3/13/2024,DET vs TOR,James Wiseman,wisemja01,46,DET,1,TOR,6,10,1,0,3,2,19.46666667,1,9,3,4,0,0,0,0,2,3,11,7,16,17,26.5
2023-24,202403130ORL,3/13/2024,ORL vs BRK,Jonathan Isaac,isaacjo01,45,ORL,1,BRK,11,3,0,0,2,0,19.55,0,3,4,6,3,5,0,0,1,2,3,11,14,14,20.6
2023-24,202403130DAL,3/13/2024,DAL vs GSW,Dereck Lively II,livelde01,47,DAL,1,GSW,12,8,0,0,2,1,19.7,1,7,6,8,0,0,0,0,0,2,8,12,20,20,26.6
2023-24,202403130SAC,3/13/2024,SAC vs LAL,Spencer Dinwiddie,dinwisp01,61,LAL,0,SAC,0,1,1,1,0,0,19.71666667,0,1,0,2,0,1,0,0,1,1,2,1,1,2,5.7
2023-24,202403130IND,3/13/2024,IND vs CHI,T.J. McConnell,mccontj01,57,IND,1,CHI,16,4,4,2,0,0,19.98333333,0,4,5,11,1,2,5,5,0,2,8,20,20,24,32.8
2023-24,202403130MIA,3/13/2024,MIA vs DEN,Christian Braun,braunch01,66,DEN,0,MIA,7,2,1,0,0,1,20.06666667,0,2,3,3,1,1,0,0,3,0,3,8,9,10,9.9
2023-24,202403130NOP,3/13/2024,NOP vs CLE,Damian Jones,jonesda03,30,CLE,0,NOP,14,6,0,1,0,1,20.71666667,1,5,7,8,0,0,0,0,2,1,6,14,20,20,23.2
2023-24,202403130POR,3/13/2024,POR vs ATL,Garrison Mathews,mathega01,49,ATL,0,POR,8,2,0,1,0,0,20.75,0,2,2,3,2,3,2,2,4,1,2,8,10,10,13.4
2023-24,202403130IND,3/13/2024,IND vs CHI,Ben Sheppard,sheppbe01,43,IND,1,CHI,2,3,1,0,0,0,20.76666667,0,3,0,5,0,5,2,2,2,0,4,3,5,6,7.1
2023-24,202403130DET,3/13/2024,DET vs TOR,Jontay Porter,portejo01,22,TOR,0,DET,10,6,6,1,4,0,20.81666667,0,6,3,6,2,5,2,4,2,5,12,16,16,22,41.2
2023-24,202403130DET,3/13/2024,DET vs TOR,Jalen McDaniels,mcdanja01,38,TOR,0,DET,8,3,1,0,0,1,20.93333333,0,3,4,11,0,2,0,1,4,0,4,9,11,12,12.1
2023-24,202403130POR,3/13/2024,POR vs ATL,Bruno Fernando,fernabr01,28,ATL,0,POR,6,7,0,1,1,2,20.96666667,1,6,3,5,0,0,0,0,2,2,7,6,13,13,18.4
2023-24,202403130DET,3/13/2024,DET vs TOR,Jordan Nwora,nworajo01,37,TOR,0,DET,12,2,0,3,0,1,21.06666667,0,2,5,11,2,6,0,0,1,3,2,12,14,14,22.4
2023-24,202403130MEM,3/13/2024,MEM vs CHO,Davis Bertans,bertada01,28,CHO,0,MEM,3,5,0,1,1,2,21.3,0,5,1,10,1,9,0,0,0,2,5,3,8,8,13
2023-24,202403130IND,3/13/2024,IND vs CHI,Torrey Craig,craigto01,37,CHI,0,IND,10,5,2,0,0,1,21.95,1,4,3,5,2,4,2,2,3,0,7,12,15,17,18
2023-24,202403130DET,3/13/2024,DET vs TOR,Marcus Sasser,sassema01,56,DET,1,TOR,11,5,3,0,0,0,21.96666667,0,5,4,12,3,7,0,0,4,0,8,14,16,19,21.5
2023-24,202403130MIA,3/13/2024,MIA vs DEN,Peyton Watson,watsope01,64,DEN,0,MIA,6,3,2,0,1,0,22.61666667,0,3,3,7,0,2,0,0,0,1,5,8,9,11,15.6
